"id","issint","threat.MMR","threat.PHL","imp.MMR","imp.PHL","odaimp","potential.MMR","potential.PHL","threat.CHN","threat.CHN.3cat","treatment","treat_China","treat_MMR","treat_PHL","med_econ","med_secu","med_repu","med_effi","cancel_aid","cancel_aid_3cat","cancel_aid_2cat","fem","age","right","ide3","comply"
353,"2","0","0","0","1",1,"1","1",1,"2",5,0,0,1,"3","4","4","3","3","1",0,0,69,0,"1",1
354,"1","1","1","2","2",1,"1","1",1,"2",3,1,0,1,"3","5","4","2","2","1",0,0,69,0,"1",2
358,"1","1","0","0","2",0,"0","2",1,"2",2,1,1,0,"4","4","3","3","4","2",1,0,27,0,"1",1
359,"0","2","2","2","2",1,"1","1",1,"2",3,1,0,1,"4","4","2","5","3","1",0,0,32,1,"2",1
360,"1","0","0","2","2",0,"2","2",1,"2",2,1,1,0,"3","3","3","3","6","2",1,0,42,0,"0",1
362,"2","0","0","1","1",0,"0","2",1,"1",3,1,0,1,"4","3","3","3","7","3",1,1,57,0,"1",1
364,"1","0","0","2","2",0,"1","1",1,"2",2,1,1,0,"3","3","3","3","8","3",1,0,38,1,"2",1
365,"1","0","0","0","1",1,"0","0",1,"2",3,1,0,1,"4","4","4","4","3","1",0,1,66,1,"2",1
366,"1","0","0","2","2",1,"1","1",1,"1",1,0,1,0,"4","3","3","2","6","2",1,0,44,1,"2",1
368,"1",NA,NA,"2","2",1,"2","1",0,"0",5,0,0,1,"3","3","3","3","6","2",1,0,58,1,"2",2
369,"2","1","0","2","2",1,"2","2",1,"2",5,0,0,1,"2","4","4","3","8","3",1,0,40,1,"2",2
370,"0","0","0","0","0",0,"0","0",0,"0",3,1,0,1,"3","4","4","4","2","1",0,1,36,0,"0",5
372,"2","0","2","2","1",1,"2","0",1,"2",5,0,0,1,"4","4","4","2","4","2",1,0,29,0,"0",1
373,"0","0","0","0","1",1,"1","1",0,"0",5,0,0,1,NA,"5","1",NA,"3","1",0,0,50,0,"0",1
374,"2","0","0","2","2",1,"2","2",1,"2",3,1,0,1,"4","4","4","2","2","1",0,0,24,1,"2",1
375,"0","0","1","0","2",1,"1","1",1,"1",2,1,1,0,"2","2","3","3","5","2",1,0,23,0,"0",5
376,"0","0","0","2","2",1,"1","1",1,"2",1,0,1,0,"3","3","3","3","5","2",1,0,38,1,"2",1
378,"1","1","0","0","1",1,"1","1",1,"1",3,1,0,1,"3","4","3","3","5","2",1,1,26,0,"0",1
379,"2","1","1","1","1",1,"2","2",1,"2",5,0,0,1,"5","5","4","4","4","2",1,0,33,1,"2",1
381,"1","0","0","1","1",1,"2","2",1,"1",5,0,0,1,"4","4","4","2","5","2",1,1,39,0,"1",1
382,"1","1","1","1","1",1,"1","1",1,"1",2,1,1,0,"3","3","4","3","1","1",0,1,40,0,"1",1
384,"0","0","0","1","1",1,"1","1",0,"0",5,0,0,1,"3","3","3","3","5","2",1,0,25,0,"1",1
385,"2","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"4","4","3","3","6","2",1,0,49,1,"2",1
386,"1","0","0","1","1",1,"0","1",0,"0",2,1,1,0,"3","3","3","3","7","3",1,0,42,0,"1",1
388,"1","0","0","1","1",0,"1","1",1,"1",5,0,0,1,"3","4","3","3","4","2",1,0,36,1,"2",1
389,"1","0","0","0","2",1,"2","2",1,"2",3,1,0,1,"3","2","3","3","5","2",1,0,33,1,"2",1
390,"1","1","0","1","1",1,"0","0",1,"1",5,0,0,1,"3","3","3","3","5","2",1,1,68,0,"1",1
392,"0","0","1","0","0",1,"2","1",0,"0",3,1,0,1,"5","4","4","4","4","2",1,0,35,1,"2",1
393,"1","1","1","1","1",1,"2","2",0,"0",3,1,0,1,"3","3","4","3","5","2",1,0,31,0,"1",1
394,"1","0","0","2","2",1,"1","0",1,"1",5,0,0,1,"3","3","3","3","3","1",0,1,61,0,"0",1
395,"2","0","0","1","1",1,"1","1",1,"2",2,1,1,0,"4","4","2","2","2","1",0,0,67,1,"2",1
396,"2","0","0","1","1",1,"1","1",1,"1",1,0,1,0,"4","4","4","1","2","1",0,0,35,1,"2",1
397,"2","0","0","0","1",1,"0","0",1,"2",5,0,0,1,"3","4","2","3","7","3",1,1,48,0,"0",1
400,"1","2","0","2","2",1,"1","2",1,"2",3,1,0,1,"4","3","4","3","2","1",0,0,45,1,"2",1
403,"2","0","2","0","2",1,"2","2",1,"2",1,0,1,0,"5","5","5","1","6","2",1,0,23,1,"2",1
404,"2","0","0","1","1",1,"1","2",1,"1",5,0,0,1,"4","4","2","3","3","1",0,0,38,0,"0",1
405,"1","0","0","2","2",1,"1","1",1,"1",2,1,1,0,"4","4","4",NA,"4","2",1,1,68,0,"1",1
406,"1","1","1","2","2",1,"1","2",1,"1",2,1,1,0,"4","3","3","3","4","2",1,1,37,0,"0",1
407,"1","0","0","0","1",0,"0","0",1,"1",3,1,0,1,"4","4","4","3","4","2",1,1,26,0,"0",1
408,"2","0","0","2","2",1,"1","2",1,"2",1,0,1,0,"4","2","4","2","2","1",0,0,65,1,"2",1
409,"1","0","0","1","1",0,"1","1",0,"0",2,1,1,0,"2","2","3","3","7","3",1,1,31,0,"1",1
410,"0","0","0","0","0",0,"1","1",0,"0",1,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,26,NA,NA,5
411,"2","0","0","1","1",1,"2","1",1,"1",1,0,1,0,"5","5","2","4","8","3",1,0,68,0,"0",1
412,"1",NA,NA,NA,NA,NA,"1","1",NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,36,NA,NA,5
413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,39,NA,NA,6
414,"2","1","0","2","2",1,"2","2",1,"1",2,1,1,0,"4","5","4","3","2","1",0,1,28,0,"1",2
416,"0","0","0","0","0",1,"0","1",0,"0",1,0,1,0,"4","4","5","4","2","1",0,1,28,1,"2",1
418,"0","0","0","1","1",1,"1","1",1,"1",2,1,1,0,"3","3","3","2","4","2",1,1,42,0,"0",1
419,"0","0","0","1","1",1,"1","1",1,"1",2,1,1,0,"3","3","3","3","5","2",1,0,24,NA,NA,1
420,"2","1","1","2","2",1,"2","2",1,"2",5,0,0,1,"4","4","3","3","5","2",1,1,67,0,"1",1
421,"1","0","1","1","1",1,"1","1",1,"1",3,1,0,1,"3","4","4","2","6","2",1,0,68,0,"1",1
422,"1","0","0","2","2",1,"1","1",0,"0",2,1,1,0,"4","3","3","2","6","2",1,1,30,0,"1",1
423,"2","0","0","2","2",1,"1","2",1,"1",3,1,0,1,"4","4","4","3","2","1",0,0,67,1,"2",1
426,"0","2","1","2","2",1,"1","1",1,"1",5,0,0,1,"3","4","4","2","4","2",1,1,24,1,"2",1
428,"2","1","1","1","1",1,"2","2",1,"2",2,1,1,0,"4","4","4","3","2","1",0,0,63,0,"0",1
429,"1","0","0","2","2",0,"2","2",0,"0",1,0,1,0,"4","4","3","2","7","3",1,0,36,0,"1",1
430,"1","0","0","2","2",1,"2","2",1,"1",3,1,0,1,"4","4","4","4","5","2",1,1,67,1,"2",1
433,"2","0","0","1","2",1,"1","2",1,"2",5,0,0,1,"3","4","4","3","1","1",0,0,27,1,"2",1
434,"1","0","0","2","2",0,"0","2",0,"0",5,0,0,1,"3","3","3","2","8","3",1,1,27,0,"1",1
435,"0","1","1","1","1",1,"2","2",1,"2",3,1,0,1,"5","5","4","3","2","1",0,0,37,0,"0",1
440,"1","0","0","2","1",1,"1","1",1,"2",2,1,1,0,"4","4","2","3","8","3",1,0,52,1,"2",1
441,"1","1","1","2","2",1,"1","1",0,"0",3,1,0,1,"3","4","2","4","5","2",1,1,52,1,"2",1
442,"1","1","1","1","1",1,"0","0",1,"2",1,0,1,0,"3","3","3","3","6","2",1,1,62,1,"2",1
444,"2","0","0","2","2",1,"1","0",1,"2",3,1,0,1,"4","5","3","3","2","1",0,0,61,0,"1",1
446,"0","0","0","1","1",0,"0","0",1,"1",3,1,0,1,"4","3","3","3","4","2",1,1,61,0,"1",1
447,"1","0","0","2","2",1,"1","2",0,"0",2,1,1,0,"4","5","5","2","4","2",1,0,26,1,"2",1
448,"1","0","0","1","1",1,"1","1",1,"1",1,0,1,0,NA,NA,NA,NA,"5","2",1,1,25,NA,NA,1
449,"1","0","0","2","2",1,"2","2",0,"0",5,0,0,1,NA,"4","3",NA,"5","2",1,1,50,0,"1",1
450,"2","0","0","0","0",0,"0","0",1,"2",1,0,1,0,"4","4","3","3","2","1",0,0,67,1,"2",1
451,"1","0","0","1","1",1,"1","1",1,"1",1,0,1,0,"4","3","3","3","4","2",1,0,56,0,"0",1
453,"1","0","0","2","2",1,"2","1",1,"1",5,0,0,1,"4","2","3","2","7","3",1,1,65,0,"0",1
454,"1","0","0","1","1",1,"2","2",0,"0",2,1,1,0,"4","4","4","2","4","2",1,1,25,1,"2",1
457,"1","0","0","0","0",1,"1","0",1,"2",2,1,1,0,"4","4","4","4","6","2",1,0,59,1,"2",5
458,"1","1","1","1","1",1,"1","1",1,"1",5,0,0,1,"3","3","3","2","8","3",1,1,56,0,"1",1
459,"1","1","0","2","0",1,"0","1",1,"2",3,1,0,1,"3","4","1","5","2","1",0,0,37,0,"1",2
460,"2","0","0","0","0",1,"1","1",1,"2",1,0,1,0,"2","3","3","3","3","1",0,0,24,1,"2",1
462,"1","0","0","2","2",1,"2","2",0,"0",3,1,0,1,"4","4","2","4","3","1",0,1,25,1,"2",1
463,"1","0","0","0","0",1,"0","1",1,"2",2,1,1,0,"2","2","4","3","2","1",0,0,21,NA,NA,2
465,"1","0","0","1","1",1,"0","1",1,"1",5,0,0,1,"4","4","4","4","3","1",0,1,45,0,"1",1
466,"0","0","0","0","0",1,"1","1",0,"0",2,1,1,0,"3","3","3","3","5","2",1,1,28,0,"1",1
468,"2","0","0","1","1",1,"1","1",0,"0",5,0,0,1,"4","3","2","3","3","1",0,1,64,1,"2",1
469,"0","0","0","1","1",0,"1","1",0,"0",3,1,0,1,"4","4","3","3","5","2",1,0,29,0,"0",1
470,"0","0","0","2","2",1,"0","0",1,"1",1,0,1,0,"4","3","4","3","3","1",0,0,29,0,"0",1
471,"0",NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,22,NA,NA,1
474,"1","0","0","1","1",1,"2","2",1,"2",3,1,0,1,"4","4","5","3","4","2",1,0,27,1,"2",1
475,"1","0","0","2","2",1,"2","2",1,"1",3,1,0,1,"4","3","3","4","4","2",1,1,54,1,"2",1
476,"0","2","2","1","2",1,"1","1",1,"2",2,1,1,0,"5","4","4","2","8","3",1,0,26,0,"0",5
477,"1","1","1","2","2",1,"1","1",1,"1",3,1,0,1,"4","4","4","3","4","2",1,1,34,0,"0",1
478,"0","0","0","1","1",1,"1","1",1,"1",3,1,0,1,"4","3","4","2","6","2",1,1,41,0,"1",1
479,"2","2","0","2","2",1,"2","2",1,"2",3,1,0,1,"2","2","2","2","3","1",0,0,21,0,"1",1
480,"2","0","0","1","1",0,"0","0",1,"2",2,1,1,0,"3","3","3","3","9","3",1,1,31,1,"2",1
481,"1","0","1","2","1",0,"1","0",1,"1",2,1,1,0,"3","1","3","3","8","3",1,0,26,0,"0",1
482,"0","0","1","2","2",1,"2","2",1,"1",5,0,0,1,"4","4","3","3","4","2",1,1,21,1,"2",1
484,"0","0","0","1","1",1,"1","1",0,"0",2,1,1,0,"3","3","3","3","5","2",1,0,63,0,"1",1
488,NA,"1","0","1","2",NA,"1","2",1,"1",2,1,1,0,NA,"5","5","4","2","1",0,1,24,1,"2",1
489,"0","1","1","1","1",0,"1","1",0,"0",5,0,0,1,"3","3","3","3","5","2",1,0,27,0,"0",1
490,"0","0","0","0","0",0,"0","0",1,"2",1,0,1,0,"2","4","1","3","2","1",0,0,28,0,"1",1
492,"2","0","0","0","0",1,"0","0",0,"0",2,1,1,0,"4","3","3","3","3","1",0,1,49,1,"2",1
493,"2","0","0","1","1",1,"1","1",1,"1",3,1,0,1,"4","4","4","3","4","2",1,0,52,0,"0",1
494,"1","1","1","2","2",1,"1","1",1,"2",2,1,1,0,"4","4","3","3","5","2",1,0,25,1,"2",1
496,"1","0","1","1","2",1,"1","1",1,"1",1,0,1,0,"3","3","3","4","4","2",1,0,38,0,"1",1
499,"0","0","0","0","0",1,"0","0",0,"0",2,1,1,0,"4","4","5","2","3","1",0,1,28,0,"1",1
500,"1","0","0","1","2",0,"1","2",1,"1",1,0,1,0,"2","2","1","1","9","3",1,1,28,0,"1",1
501,"1","1","1","1","2",1,"1","2",1,"2",5,0,0,1,"3","3","2","3","6","2",1,1,61,0,"1",1
504,"2","1","1","1","1",1,"1","1",1,"2",3,1,0,1,"3","3","3","3","5","2",1,0,41,0,"0",2
505,"1","1","0","2","2",1,"2","2",1,"2",2,1,1,0,"5","5","5","2","1","1",0,1,55,0,"1",1
511,"0","1","1","2","2",1,"1","2",1,"2",2,1,1,0,"4","3","3","3","5","2",1,1,30,0,"1",1
512,"1","1","1","1","1",1,"1","1",0,"0",3,1,0,1,"3","3","3","3","4","2",1,0,30,0,"0",1
513,"2","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"3","3","3","3","8","3",1,0,66,0,"0",1
514,"0","0","0",NA,"1",1,"0","2",0,"0",3,1,0,1,"4","2","1","4","4","2",1,1,36,1,"2",1
515,"2","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"4","4","2","3","7","3",1,0,65,1,"2",1
519,"1","0","0","2","2",1,"2","2",1,"1",3,1,0,1,"5","5","2","3","5","2",1,1,68,0,"1",1
521,"0",NA,NA,NA,NA,0,NA,NA,NA,NA,3,1,0,1,"3","3","3","3","5","2",1,1,37,0,"1",1
522,"0","0","0","0","1",0,"1","0",1,"1",5,0,0,1,"3","3","3","3","5","2",1,0,34,1,"2",1
523,"1","1","1","1","1",1,"1","1",1,"1",1,0,1,0,"3","3","3","3","5","2",1,0,22,0,"1",1
527,"1","1","2","1","1",1,"0","0",1,"1",5,0,0,1,"4","5","5","5","2","1",0,0,27,1,"2",1
529,"1","0","0","1","2",1,"1","1",1,"2",5,0,0,1,"3",NA,"3","2","6","2",1,1,68,0,"1",1
530,"1","1","1","1","0",1,"0","0",0,"0",3,1,0,1,"3","4","4","3","6","2",1,1,44,1,"2",5
531,"1","0","0","1","1",1,"1","1",1,"1",3,1,0,1,"4","4","3","3","3","1",0,0,29,0,"0",1
532,"2","0","1","2","2",1,"1","1",1,"2",3,1,0,1,"4","4","4","2","5","2",1,0,37,1,"2",1
534,"0","0","0","2","2",1,"1","1",0,"0",1,0,1,0,"3","4","3","3","5","2",1,1,26,1,"2",1
535,"0","1","1","1","1",1,"1","1",0,"0",5,0,0,1,"5","5","5","5","3","1",0,1,39,0,"1",1
536,"1","1","1","1","1",1,"1","1",1,"1",5,0,0,1,"3","3","3","3","5","2",1,1,49,0,"1",1
538,"2","0","0","2","2",1,"2","2",1,"2",3,1,0,1,"3","4","3","3","3","1",0,0,61,0,"1",1
539,"0","0","0","0","0",0,"0","0",0,"0",2,1,1,0,"3","3","3","3","8","3",1,1,29,NA,NA,1
543,"1","0","0","0","0",1,"1","1",1,"1",3,1,0,1,"4","4","2","2","2","1",0,0,29,0,"1",1
545,"1","0","0","2","2",0,"0","2",1,"2",5,0,0,1,"3","3","3","3","5","2",1,0,43,1,"2",1
547,"2","1","1","1","2",0,"2","2",1,"1",1,0,1,0,"3","3","3","3","8","3",1,0,26,1,"2",1
549,"1","1","1","2","1",1,"1","2",1,"2",5,0,0,1,"4","4","4","1","5","2",1,0,28,0,"1",1
553,"1","1","1","1","1",1,"1","1",0,"0",2,1,1,0,"3","3","3","3","4","2",1,1,52,0,"1",1
555,"0","1","1","1","1",0,"1","1",0,"0",3,1,0,1,"3","2","3","3","4","2",1,0,37,0,"0",1
557,"0","0","0","2","2",1,"2","2",1,"2",3,1,0,1,"4","3","3","3","2","1",0,1,22,0,"1",1
560,"2","0","0","0","2",0,"1","2",1,"1",1,0,1,0,"4","4","3","3","3","1",0,0,27,0,"0",1
562,"1","2","1","1","1",1,"1","2",1,"1",2,1,1,0,"5","4","3","3","6","2",1,0,28,1,"2",1
566,"1",NA,NA,"1","1",1,"1","1",NA,NA,1,0,1,0,NA,NA,NA,NA,"5","2",1,1,37,NA,NA,1
568,"1","1","1","1","1",NA,"1","1",0,"0",5,0,0,1,"3",NA,"3","3","1","1",0,0,29,0,"1",5
569,"0","1","0","0","1",1,"1","1",0,"0",3,1,0,1,"3","4","4","3","6","2",1,0,69,1,"2",2
570,"1","0","0","2","2",1,"0","2",1,"2",3,1,0,1,"5","5","4","3","2","1",0,1,66,1,"2",1
572,"2","0","0","0","2",1,"1","2",1,"2",5,0,0,1,"4","5","3","3","2","1",0,0,30,1,"2",1
573,"0","0","1","1","2",0,"2","2",1,"2",5,0,0,1,"4","4","4","3","6","2",1,0,45,1,"2",1
574,"1","0","0","2","2",1,"1","2",0,"0",3,1,0,1,"4","3","2","3","7","3",1,0,22,1,"2",1
577,"1","0","0","1","1",1,"1","1",1,"2",2,1,1,0,"4","4","4","3","6","2",1,1,33,0,"0",1
578,"0","0","0","0","0",0,"0","1",0,"0",3,1,0,1,"2","2","3","4","8","3",1,0,21,0,"1",1
579,"2","1","1","2","1",0,"2","2",0,"0",5,0,0,1,"3","4","3","1","6","2",1,0,49,NA,NA,1
581,"0","0","0","0","0",1,"0","0",0,"0",3,1,0,1,NA,"3","3","3",NA,NA,NA,0,26,0,"1",1
582,"0","2","2","2","2",0,"2","2",1,"2",5,0,0,1,"4","3","4",NA,"8","3",1,1,33,1,"2",1
584,"0","0","0","0","0",1,"0","0",0,"0",3,1,0,1,"3","3","3","3","5","2",1,0,55,0,"1",1
585,"2","0","0","2","2",1,"1","2",1,"1",5,0,0,1,"4","3","4","3","4","2",1,1,25,1,"2",1
586,"2","0","0","0","0",0,"0","0",1,"2",5,0,0,1,"3","3","3","4","5","2",1,0,58,0,"0",1
587,"0","1","1","2","2",1,"2","2",1,"1",2,1,1,0,"3","3","3","3","7","3",1,1,46,1,"2",1
588,"1","0","0","1","1",1,"0","0",0,"0",1,0,1,0,"4","3","4",NA,"4","2",1,0,25,0,"1",1
589,"1","1","1","1","1",1,"1","1",0,"0",1,0,1,0,"3","3","3","3","5","2",1,0,33,0,"1",1
590,"0","0","0","0","0",1,"0","0",0,"0",1,0,1,0,"4","4","3","3","3","1",0,0,46,0,"0",1
593,"1","0","0","1","2",0,"1","1",0,"0",2,1,1,0,"3","3","3","3","4","2",1,1,61,NA,NA,1
596,"1","0","0","1","1",1,"2","2",1,"2",1,0,1,0,"4","4","4","3","2","1",0,0,66,0,"0",1
598,"0","0","0","1","2",NA,"2","2",1,"1",1,0,1,0,"4","3","3","3","5","2",1,0,26,0,"1",1
603,"0","0","0","1","1",0,"1","1",0,"0",5,0,0,1,"3","3","3","3","6","2",1,0,26,NA,NA,2
604,"1","0","0","2","2",1,"1","1",1,"1",5,0,0,1,"5","5","3","3","2","1",0,1,29,1,"2",1
606,"0","1","1","1","1",0,"1","1",0,"0",2,1,1,0,"3","3","3","2",NA,NA,NA,1,39,0,"1",6
608,"1","0","0","2","2",1,"2","2",1,"2",3,1,0,1,"4","4","4","2","4","2",1,0,34,0,"1",2
609,"1","0","0","1","1",1,"1","1",1,"2",5,0,0,1,"4","4","4","3","2","1",0,1,69,0,"0",1
610,"0","1","1","1","1",0,"1","1",0,"0",3,1,0,1,"3","3","3","3","4","2",1,1,31,0,"1",2
611,"0","0","0","2","2",1,"1","1",1,"1",3,1,0,1,"4","4","5","3","2","1",0,0,28,1,"2",1
613,"2","1","0","2","2",0,"1","2",1,"1",3,1,0,1,"2","3","3","3","5","2",1,0,38,0,"1",1
615,"1","2","1","2","1",1,"2","2",1,"1",5,0,0,1,"4","4","4","2","4","2",1,0,37,0,"1",6
618,"1","1","0","2","0",1,"2","0",1,"1",5,0,0,1,"4","3","3","3","7","3",1,0,29,0,"0",1
620,"1","0","0","1","1",0,"1","1",1,"2",1,0,1,0,"2","3","3","3","5","2",1,1,60,1,"2",1
622,"1","0","0","2","2",0,"0","0",0,"0",5,0,0,1,"3","3","3","3","4","2",1,0,61,0,"0",1
623,"1",NA,NA,"2","2",NA,"1","1",0,"0",3,1,0,1,NA,"4","3",NA,"4","2",1,1,60,0,"1",1
624,"2","0","0","2","2",1,"2","2",1,"1",1,0,1,0,"5","4","3","4","2","1",0,0,22,1,"2",1
626,"1","0","0","0","0",0,"0","0",0,"0",5,0,0,1,"3","3","3","3","8","3",1,0,23,1,"2",1
628,"0","0","0","1","1",1,"0","0",1,"1",2,1,1,0,"3","3","3","3","4","2",1,0,48,1,"2",1
630,"2","1","1","1","1",1,"1","1",1,"1",5,0,0,1,"3","3","3","3","5","2",1,0,33,0,"1",1
633,"2","0","0","2","2",1,"1","1",1,"2",2,1,1,0,"4","4","4","2","2","1",0,0,38,1,"2",1
634,"0","0","0","1","1",1,"1","1",1,"1",1,0,1,0,"3","3","3","3","5","2",1,1,27,NA,NA,1
636,"1","0","0","2","2",1,"2","2",1,"2",2,1,1,0,"3","4","3","3","5","2",1,0,27,0,"1",1
642,"0",NA,NA,"2","2",0,NA,NA,NA,NA,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,22,NA,NA,1
645,"1","0","0","1","1",1,"0","0",0,"0",5,0,0,1,"3","3","2","3","5","2",1,1,62,1,"2",1
646,"1","0","0","1","1",0,"1","1",0,"0",1,0,1,0,"3","3","3","3","5","2",1,1,33,0,"1",1
647,"0","0","0","2","2",1,"2","2",1,"1",1,0,1,0,"3","4","4","3","3","1",0,1,44,0,"0",2
649,"1","0","0","2","2",1,"2","2",1,"2",3,1,0,1,"4","4","4","4","3","1",0,0,65,0,"0",1
652,"1","0","0","2","2",1,"2","1",1,"1",2,1,1,0,"5","5","5","1","2","1",0,1,44,1,"2",1
654,"1","0","0","0","1",1,"0","1",1,"1",5,0,0,1,"4","4","3","3","3","1",0,0,52,1,"2",1
657,"0","1","0","2","2",1,"1","2",1,"1",1,0,1,0,"4","3","3","3","4","2",1,0,43,0,"1",1
659,"0","0","0","2","2",1,"2","2",0,"0",5,0,0,1,"4","4","4","3","5","2",1,1,50,0,"1",1
660,"1","0","0","1","2",1,"1","1",1,"1",1,0,1,0,"4","3","3","3","4","2",1,0,24,0,"1",1
661,"1","1","1","1","1",1,"2","2",0,"0",1,0,1,0,"3","3","3","3","6","2",1,0,43,0,"1",5
662,"2","2","2","2","2",1,"2","2",1,"2",1,0,1,0,"3","3","3","3","5","2",1,1,39,0,"1",1
663,"2","1","0","2","2",1,"1","0",1,"2",2,1,1,0,"4","4","3","5","3","1",0,0,64,0,"0",1
664,"1","0","0","2","2",1,"1","1",1,"1",3,1,0,1,"4","4","4","2","4","2",1,1,50,0,"1",1
665,"0","1","2","1","1",1,"1","1",1,"1",3,1,0,1,"3","3","3","3","5","2",1,0,43,0,"1",1
666,"2","0","0","0","2",1,"2","2",1,"2",1,0,1,0,"3","3","3","2","6","2",1,0,33,1,"2",1
667,"0","1","1","1","1",1,"1","1",0,"0",1,0,1,0,"4","3","4","3","2","1",0,0,27,1,"2",1
668,"1","0","0","1","1",1,"0","0",0,"0",2,1,1,0,"3","4","2","2","4","2",1,0,46,1,"2",5
669,"0","0","0","1","1",1,"1","1",1,"2",5,0,0,1,"3","3","3","3",NA,NA,NA,1,66,0,"1",1
671,"1","0","0","0","1",1,"0","1",1,"1",5,0,0,1,"4","4","3","3","3","1",0,0,60,1,"2",1
672,"1","0","0","0","1",1,"0","0",0,"0",5,0,0,1,"3","4","2","3","3","1",0,0,39,1,"2",1
674,"0","0","0","1","1",1,"1","2",0,"0",2,1,1,0,"4","3","3","3","4","2",1,0,55,1,"2",1
675,"1","0","1","1","1",1,"0","2",0,"0",2,1,1,0,"2","3","2","4","1","1",0,0,21,1,"2",2
676,"1","1","0","2","2",1,"2","2",1,"2",5,0,0,1,"3","4","2","4","5","2",1,1,44,1,"2",1
677,"0","0","0","1","1",1,"1","1",1,"1",3,1,0,1,"4","4","2","3","3","1",0,1,39,0,"1",1
678,"1","1","1","1","1",1,"2","1",1,"2",5,0,0,1,"3","3","3","3","3","1",0,0,63,0,"0",1
679,"1","1","1","1","1",1,"0","1",1,"2",5,0,0,1,"4","4","3","3","3","1",0,1,59,1,"2",1
680,"1","0","0","1","1",1,"1","1",1,"1",5,0,0,1,"3","3","3","3","3","1",0,0,44,1,"2",1
681,"0","0","0","1","1",1,"2","0",0,"0",3,1,0,1,"4","3","3","4","3","1",0,1,38,0,"0",1
682,"1","1","1","2","2",1,"1","1",1,"2",3,1,0,1,"5","4","5","2","1","1",0,0,66,0,"0",1
683,"0","0","0","1","1",1,"0","0",0,"0",5,0,0,1,"1","3","2","4","5","2",1,1,49,0,"1",5
684,"0","0","0","1","1",0,"2","0",1,"2",5,0,0,1,"3","3","3","3","6","2",1,0,35,1,"2",1
685,"0",NA,NA,NA,NA,NA,"1","1",NA,NA,3,1,0,1,NA,NA,NA,NA,"5","2",1,1,24,NA,NA,1
686,"1","2","1","0","1",0,"1","2",1,"2",3,1,0,1,"2","3","3","2","7","3",1,0,48,1,"2",1
688,"2","0","1","1","2",1,"0","0",1,"2",3,1,0,1,"4","3","3","3","4","2",1,1,23,0,"1",1
689,"1","0","0","2","2",1,"1","1",1,"1",3,1,0,1,"4","4","4","3","4","2",1,0,58,0,"1",1
690,"0","0","0","1","0",1,"1","1",1,"1",2,1,1,0,"2","3","3","4","3","1",0,0,41,0,"0",1
691,"2","0","0","1","1",0,"0","0",1,"2",1,0,1,0,"3","3","4","3","6","2",1,0,35,0,"1",1
693,"1","1","1",NA,NA,1,"1","1",1,"1",1,0,1,0,"4","3","4","4","4","2",1,1,52,0,"0",1
694,"0","2","0","1","1",NA,"1","1",0,"0",5,0,0,1,"2","4","3","4","5","2",1,0,21,1,"2",2
696,"0","0","0","1","1",0,"0","0",1,"2",5,0,0,1,"3","3","3","3","8","3",1,1,61,1,"2",1
697,"0","0","1","1","1",1,"1","1",0,"0",2,1,1,0,"2","3","3","3","3","1",0,1,38,1,"2",1
698,"0","0","0","2","2",1,"1","1",1,"1",3,1,0,1,"4","3","4","1","3","1",0,1,29,1,"2",1
699,"1","0","0","1","2",1,"1","0",1,"2",5,0,0,1,"4","4","4","3","4","2",1,0,46,0,"1",1
703,"1","0","0","2","2",1,"0","0",0,"0",3,1,0,1,"4","4","3","3","5","2",1,0,53,0,"1",1
704,"0","0","1","1","1",1,"0","0",0,"0",5,0,0,1,"2","1","4","5","3","1",0,1,29,0,"1",4
705,"1",NA,NA,NA,NA,1,"1","1",NA,NA,5,0,0,1,"4","4","3","3","4","2",1,1,53,0,"0",1
707,"2","1","1","0","1",1,"0","1",1,"2",5,0,0,1,"4","4","3","3","3","1",0,0,29,0,"1",1
708,"1","0","0","0","1",1,"2","1",1,"1",3,1,0,1,"3","3","3","3","7","3",1,1,52,1,"2",1
709,"2","1","1","2","2",1,"2","2",1,"2",2,1,1,0,"4","2","2","3","4","2",1,0,39,1,"2",1
712,"0","0","0","0","0",0,"1","1",0,"0",3,1,0,1,"3","3","3","3","5","2",1,1,39,0,"1",5
713,"1","1","1","1","1",1,"2","1",1,"1",5,0,0,1,"3","3","4","3","3","1",0,0,30,1,"2",1
714,"1","0","0","2","2",1,"2","1",1,"2",1,0,1,0,"3","3","2","2","8","3",1,0,58,0,"0",1
715,"1","1","1","2","2",1,"1","1",1,"2",5,0,0,1,"5","5","5","3","2","1",0,1,39,0,"1",1
716,"2","2","2","2","2",0,"2","2",1,"2",1,0,1,0,"4","3","4","2","4","2",1,0,40,0,"0",6
719,"1","0","0","1","1",1,"1","1",1,"1",3,1,0,1,"3","3","4","4","6","2",1,1,27,NA,NA,1
